"SR","FRic","FEve","FDiv","FDis","RaoQ","sev.blueplots","n_trait","traits","mean_cor","min_cor","max_cor"
5,0.00817794889422341,0.805006647511721,0.908725244941876,0.0579121149860177,0.00363483961898693,"5 E 1",2,9,NA,NA,NA
5,0.156934533609906,0.627307704899265,0.93049095100327,0.168360043187862,0.0600361675602659,"4 W 1",2,9,NA,NA,NA
5,0.178683388882145,0.391598978872506,0.965624589717606,0.096704730699293,0.0241666346880448,"2 W 1",2,9,NA,NA,NA
8,0.134948983675928,0.392197839119657,0.807557776406692,0.0785938943906571,0.00924484137484905,"5 N 3",2,9,NA,NA,NA
2,NA,NA,NA,0.0295445961847183,0.001395925994609,"5 E 3",2,9,NA,NA,NA
2,NA,NA,NA,0.00639418900566203,0.000899603220525411,"1 E 3",2,9,NA,NA,NA
3,0.00895494309710958,0.837717388457017,0.545250559468804,0.0344022966993915,0.00209480912455232,"2 E 1",2,9,NA,NA,NA
3,0.0156368708652307,0.318584383365523,0.654976745077483,0.0418995193081189,0.00206395601387457,"3 E 1",2,9,NA,NA,NA
2,NA,NA,NA,0.045912319511224,0.00216926980073811,"2 N 1",2,9,NA,NA,NA
3,0.00385407586002306,0.559299996854026,0.573200160640846,0.0507032750324007,0.00392406557806555,"3 N 1",2,9,NA,NA,NA
4,0.0179010154042276,0.577952459569352,0.537517783634191,0.0423647607875886,0.00290962588634988,"1 W 3",2,9,NA,NA,NA
4,0.0320815793747644,0.149813934630694,0.909195466348537,0.0664335703907656,0.0132864160648887,"3 W 3",2,9,NA,NA,NA
2,NA,NA,NA,0.0329555487965487,0.0015570870200454,"3 N 3",2,9,NA,NA,NA
5,0.0244495562849604,0.569550669914923,0.558235948021913,0.0569348888642155,0.00381376739789548,"1 W 1",2,9,NA,NA,NA
2,NA,NA,NA,0.0284917705008098,0.00563961196105251,"5 W 3",2,9,NA,NA,NA
6,0.0790102846496709,0.228426464271868,0.701909094820131,0.141978714794228,0.0216506224647826,"4 E 1",2,9,NA,NA,NA
3,0.00895494309710958,0.416046759609751,0.770576426197317,0.0428888085003769,0.00251841450618062,"2 N 3",2,9,NA,NA,NA
5,0.139755657824906,0.588789937027331,0.721413357461681,0.0957877522741626,0.0190717369213953,"5 W 1",2,9,NA,NA,NA
1,NA,NA,NA,0,0,"1 N 3",2,9,NA,NA,NA
2,NA,NA,NA,0.0469964631587631,0.00222049352672942,"1 E 1",2,9,NA,NA,NA
2,NA,NA,NA,0.0636027645084079,0.00412376618214201,"4 N 1",2,9,NA,NA,NA
3,0.00339031025215279,0.312625636714288,0.904418737129584,0.0300278797525861,0.00177690683813589,"5 N 1",2,9,NA,NA,NA
2,NA,NA,NA,0.033808639466312,0.00159739393215331,"4 N 3",2,9,NA,NA,NA
4,0.0260513993628042,0.439722847577226,0.708548813747174,0.0331931277240429,0.00258681552538236,"1 N 1",2,9,NA,NA,NA
9,0.153506895839468,0.697705133788958,0.911164060185641,0.167043024683314,0.0425515420638476,"4 E 3",2,9,NA,NA,NA
3,0.0126287352224263,0.566574613371897,0.601595683776611,0.057877888290123,0.0095755362005272,"3 W 1",2,9,NA,NA,NA
3,0.00895494309710958,0.506800322935109,0.705850648640921,0.0461796076255305,0.00234343735705249,"2 E 3",2,9,NA,NA,NA
2,NA,NA,NA,0.00589986663471944,0.000278757480679025,"2 W 3",2,9,NA,NA,NA
1,NA,NA,NA,0,0,"4 W 3",2,9,NA,NA,NA
3,0.00188920695090628,0.410112640717322,0.617796584890136,0.0500532173996787,0.0034008490391864,"3 E 3",2,9,NA,NA,NA
5,0.007164502724921,0.656023818189938,0.746455311589179,0.0553275238162371,0.00365175752856237,"5 E 1",2,10,NA,NA,NA
5,0.108223288792366,0.5688306927035,0.457152631500019,0.0505838421917204,0.00525960038926694,"4 W 1",2,10,NA,NA,NA
5,0.0362205684365877,0.439524015369813,0.89676320487119,0.0670115366390871,0.0113023646962558,"2 W 1",2,10,NA,NA,NA
8,0.199632819320912,0.3103326120912,0.653915982586035,0.0605157879719642,0.00667066671910566,"5 N 3",2,10,NA,NA,NA
2,NA,NA,NA,0.0302856822359856,0.00146683410966214,"5 E 3",2,10,NA,NA,NA
2,NA,NA,NA,0.00160975154269344,5.70161334914057e-05,"1 E 3",2,10,NA,NA,NA
3,0.00138474530671289,0.949373805770861,0.495104465250516,0.0314477810467882,0.00188487285996313,"2 E 1",2,10,NA,NA,NA
3,0.00424874196446233,0.553171155530033,0.729288650522042,0.0426317182426979,0.00206720778775045,"3 E 1",2,10,NA,NA,NA
2,NA,NA,NA,0.0470639676623231,0.00227946105242772,"2 N 1",2,10,NA,NA,NA
3,0.0386369408867058,0.379902614799548,0.644418892298925,0.0571192199440278,0.00587664431087746,"3 N 1",2,10,NA,NA,NA
4,0.0197021471458745,0.718408494807952,0.888569447425635,0.0665619337348222,0.00596201101615966,"1 W 3",2,10,NA,NA,NA
4,0.0690997749747974,0.123423220321203,0.923718760407288,0.0635511777183066,0.0093844434406041,"3 W 3",2,10,NA,NA,NA
2,NA,NA,NA,0.0337821939594167,0.00163618154654002,"3 N 3",2,10,NA,NA,NA
5,0.0197021471458745,0.260931786789698,0.763716639808985,0.0569604735329063,0.00402707476644694,"1 W 1",2,10,NA,NA,NA
2,NA,NA,NA,0.0160199071489033,0.00178291376183617,"5 W 3",2,10,NA,NA,NA
6,0.0892310460600931,0.173662199144774,0.647134078436489,0.0922298655427108,0.0104280549521807,"4 E 1",2,10,NA,NA,NA
3,0.00138474530671289,0.495458419274577,0.829422170612035,0.0448024190203506,0.00263849128925874,"2 N 3",2,10,NA,NA,NA
5,0.193151055744677,0.364782399335811,0.738738016806266,0.0642947185059974,0.0131722194968572,"5 W 1",2,10,NA,NA,NA
1,NA,NA,NA,0,0,"1 N 3",2,10,NA,NA,NA
2,NA,NA,NA,0.0481753055801692,0.00233328676295838,"1 E 1",2,10,NA,NA,NA
2,NA,NA,NA,0.0414790531373587,0.00175387935170116,"4 N 1",2,10,NA,NA,NA
3,0.00285447681821827,0.950777088969585,0.636007804076364,0.0247696967361711,0.00153143798829237,"5 N 1",2,10,NA,NA,NA
2,NA,NA,NA,0.0346566832494851,0.00167853590756156,"4 N 3",2,10,NA,NA,NA
4,0.0130461752086461,0.214529972454734,0.566598819992957,0.0360293731523073,0.00207420409518454,"1 N 1",2,10,NA,NA,NA
9,0.275207551966496,0.547734248896705,0.746723909946399,0.126341411492743,0.0276874402668937,"4 E 3",2,10,NA,NA,NA
3,0.0206464951866175,0.458580152917312,0.767076390969116,0.062872376153438,0.00608272909924689,"3 W 1",2,10,NA,NA,NA
3,0.00138474530671289,0.597005367719965,0.751652412572249,0.0474317590951683,0.00244060743167556,"2 E 3",2,10,NA,NA,NA
2,NA,NA,NA,0.00604785677274645,0.000292917377112107,"2 W 3",2,10,NA,NA,NA
1,NA,NA,NA,0,0,"4 W 3",2,10,NA,NA,NA
3,0.0344629638673741,0.426479090356336,0.643847319310588,0.0510324257081244,0.00338102557354918,"3 E 3",2,10,NA,NA,NA
5,0.00160652416702563,0.777637362922365,0.681882132522462,0.0275074808900556,0.00103087749298658,"5 E 1",2,11,NA,NA,NA
5,0.166567671553797,0.645043424655462,0.818805360213397,0.122218255081438,0.0253732468152137,"4 W 1",2,11,NA,NA,NA
5,0.0410264565504833,0.521962157643748,0.981022187263261,0.0922175109124762,0.0208850625712145,"2 W 1",2,11,NA,NA,NA
8,0.179310857010457,0.227208517783411,0.658470632201585,0.031529388496883,0.00549999768668583,"5 N 3",2,11,NA,NA,NA
2,NA,NA,NA,0.0281083973980546,0.00126350931430411,"5 E 3",2,11,NA,NA,NA
2,NA,NA,NA,0.00121700867545877,3.25887281077854e-05,"1 E 3",2,11,NA,NA,NA
3,0.000432269251400511,0.763718797105103,0.45634227843877,0.0283423687793007,0.00130658475983963,"2 E 1",2,11,NA,NA,NA
3,0.000783008790169619,0.595128664821525,0.768248313002415,0.0396121825906599,0.00178592589722098,"3 E 1",2,11,NA,NA,NA
2,NA,NA,NA,0.0436804657684052,0.00196349420317152,"2 N 1",2,11,NA,NA,NA
3,0.0473269271916189,0.335175076276384,0.652771006717549,0.0573913290580925,0.00831104329981481,"3 N 1",2,11,NA,NA,NA
4,0.0716095147403684,0.268690393866398,0.818981962436731,0.0604785236478964,0.00760731642131044,"1 W 3",2,11,NA,NA,NA
4,0.0494255424902322,0.307235697939627,0.927096129362226,0.0619454052439463,0.0127961051484909,"3 W 3",2,11,NA,NA,NA
2,NA,NA,NA,0.0313535394510996,0.00140938270410278,"3 N 3",2,11,NA,NA,NA
5,0.0716095147403684,0.37863206538247,0.730376528770562,0.0493990355487705,0.00367855632659647,"1 W 1",2,11,NA,NA,NA
2,NA,NA,NA,0.0326974012756995,0.00742740015446473,"5 W 3",2,11,NA,NA,NA
6,0.11581709751652,0.801629374863821,0.796453350315237,0.200648916101699,0.0452350808713706,"4 E 1",2,11,NA,NA,NA
3,0.000432269251400511,0.742080084778444,0.813839734482579,0.0385356933026875,0.00179568039393209,"2 N 3",2,11,NA,NA,NA
5,0.175918761335468,0.47783674790047,0.512955793373737,0.0496070232294847,0.010572702821728,"5 W 1",2,11,NA,NA,NA
1,NA,NA,NA,0,0,"1 N 3",2,11,NA,NA,NA
2,NA,NA,NA,0.0447119078734547,0.00200985887805639,"1 E 1",2,11,NA,NA,NA
2,NA,NA,NA,0.0119960433404593,0.000146695941757341,"4 N 1",2,11,NA,NA,NA
3,0.000700983559697541,0.228473762731465,0.926457440423216,0.0151427285213961,0.000517893949124119,"5 N 1",2,11,NA,NA,NA
2,NA,NA,NA,0.0321651603448955,0.00144586612734717,"4 N 3",2,11,NA,NA,NA
4,0.00371367589672525,0.125354084952172,0.28529011404501,0.0288725279491526,0.00131898498240605,"1 N 1",2,11,NA,NA,NA
9,0.328148544895712,0.528171738759183,0.770747846553644,0.165168324671778,0.0457202115956885,"4 E 3",2,11,NA,NA,NA
3,0.0453606277000558,0.334189399632679,0.688256535600005,0.0821951615507048,0.0193421715335312,"3 W 1",2,11,NA,NA,NA
3,0.000432269251400511,0.865109354918891,0.729370035499266,0.0431810455681926,0.00195958537552914,"2 E 3",2,11,NA,NA,NA
2,NA,NA,NA,0.00561306693540099,0.000252314717707188,"2 W 3",2,11,NA,NA,NA
1,NA,NA,NA,0,0,"4 W 3",2,11,NA,NA,NA
3,0.0460184510870984,0.375527936031841,0.638576220875617,0.0480991700892187,0.00342398136766792,"3 E 3",2,11,NA,NA,NA
5,0.0113914056574286,0.707725759968629,0.52675609237326,0.0415474994089212,0.00202068752013114,"5 E 1",2,12,NA,NA,NA
5,0.0859591803529267,0.483472961283886,0.680895077690819,0.0397969175772461,0.00371250647371693,"4 W 1",2,12,NA,NA,NA
5,0.0354169975381698,0.219333217364982,0.939546526223036,0.0679437374520257,0.0105658237425433,"2 W 1",2,12,NA,NA,NA
8,0.122749260062274,0.194673068984703,0.605409541869183,0.0547002117200708,0.00470214997882155,"5 N 3",2,12,NA,NA,NA
2,NA,NA,NA,0.0392480894542998,0.00246344754553873,"5 E 3",2,12,NA,NA,NA
2,NA,NA,NA,0.00184143819469811,7.46095389994633e-05,"1 E 3",2,12,NA,NA,NA
3,0.00246423194597385,0.867573488007643,0.354004541763377,0.0398123083123295,0.00266673715918187,"2 E 1",2,12,NA,NA,NA
3,0.0101677148811879,0.709108880344846,0.830719985586063,0.0552034401472356,0.00346514490015802,"3 E 1",2,12,NA,NA,NA
2,NA,NA,NA,0.0609915536487506,0.00382819890658774,"2 N 1",2,12,NA,NA,NA
3,0.011164771390302,0.624924763468622,0.616675172388008,0.065440063786709,0.00471878465433857,"3 N 1",2,12,NA,NA,NA
4,0.0269092076220718,0.582630179086905,0.885702890121679,0.0554608438081962,0.00442226413746569,"1 W 3",2,12,NA,NA,NA
4,0.0270363214204424,0.10572090922611,0.765660459594525,0.0757030383212676,0.0125801585632381,"3 W 3",2,12,NA,NA,NA
2,NA,NA,NA,0.0437793198829203,0.0027478549812345,"3 N 3",2,12,NA,NA,NA
5,0.0269092076220718,0.527033661285422,0.513356085706509,0.0668104205691914,0.00480844347865324,"1 W 1",2,12,NA,NA,NA
2,NA,NA,NA,0.0124777387918794,0.00108163847657039,"5 W 3",2,12,NA,NA,NA
6,0.0604892751597517,0.66312762393469,0.90265426265745,0.0944813393007059,0.00995544214005505,"4 E 1",2,12,NA,NA,NA
3,0.00246423194597385,0.644695495305674,0.766088512200401,0.0550859346773454,0.00372776015551887,"2 N 3",2,12,NA,NA,NA
5,0.165131910098647,0.356560630083148,0.440246629221031,0.0528400857402103,0.0112411551604463,"5 W 1",2,12,NA,NA,NA
1,NA,NA,NA,0,0,"1 N 3",2,12,NA,NA,NA
2,NA,NA,NA,0.0624317685223569,0.00391859550537161,"1 E 1",2,12,NA,NA,NA
2,NA,NA,NA,0.0257620560990464,0.000676554972694287,"4 N 1",2,12,NA,NA,NA
3,0.00515933510756723,0.883225490594127,0.507927240998012,0.0193514038650943,0.000860420320171654,"5 N 1",2,12,NA,NA,NA
2,NA,NA,NA,0.0449125957859031,0.00281898623323777,"4 N 3",2,12,NA,NA,NA
4,0.0245090564812019,0.914213483262981,0.280773509091706,0.0411401091832006,0.00290988004369795,"1 N 1",2,12,NA,NA,NA
9,0.225732515648385,0.595747494932529,0.704464179350922,0.0940961721743962,0.0221711335170142,"4 E 3",2,12,NA,NA,NA
3,0.0100228045594035,0.5546508765137,0.66804884050328,0.0757574230369784,0.00770291724076681,"3 W 1",2,12,NA,NA,NA
3,0.00246423194597385,0.761351321591681,0.663415079114941,0.0606432018399373,0.00388644113380424,"2 E 3",2,12,NA,NA,NA
2,NA,NA,NA,0.00783759209298923,0.000491934697277164,"2 W 3",2,12,NA,NA,NA
1,NA,NA,NA,0,0,"4 W 3",2,12,NA,NA,NA
3,0.0106769462985924,0.979407038405901,0.928614623856296,0.0625352149673403,0.00392340428440414,"3 E 3",2,12,NA,NA,NA
5,0.0054258188448929,0.823101950204541,0.51561740839356,0.0368888109644292,0.00154025354877739,"5 E 1",2,13,NA,NA,NA
5,0.0651308210200041,0.432981231267459,0.504284410133573,0.0324701574641065,0.00277545841708941,"4 W 1",2,13,NA,NA,NA
5,0.0281266444689356,0.310511789020111,0.572295170761719,0.0421790082314085,0.00348917467071556,"2 W 1",2,13,NA,NA,NA
8,0.159516665183041,0.30353442720752,0.679721081021884,0.0300574469533391,0.00305214404998106,"5 N 3",2,13,NA,NA,NA
2,NA,NA,NA,0.0327330652774231,0.0017134823330513,"5 E 3",2,13,NA,NA,NA
2,NA,NA,NA,0.00380507406644375,0.000318571039245196,"1 E 3",2,13,NA,NA,NA
3,0.00933897631939243,0.940762523293102,0.356412517061046,0.0340420959445555,0.00223194943193469,"2 E 1",2,13,NA,NA,NA
3,0.0235618491098535,0.410847364579882,0.773233712201706,0.0461577949774924,0.00243612761322634,"3 E 1",2,13,NA,NA,NA
2,NA,NA,NA,0.0508672023202721,0.00266275253383156,"2 N 1",2,13,NA,NA,NA
3,0.000956756824054577,0.838534165379558,0.680196930786934,0.0527704922257888,0.00286663315344794,"3 N 1",2,13,NA,NA,NA
4,0.0190374505819314,0.807087614259436,0.890276097206637,0.0726360323292369,0.00652961127103616,"1 W 3",2,13,NA,NA,NA
4,0.0620515981606805,0.108188986847412,0.662800471339294,0.0602069390459441,0.00539169366648607,"3 W 3",2,13,NA,NA,NA
2,NA,NA,NA,0.0365121297737927,0.00191130554927348,"3 N 3",2,13,NA,NA,NA
5,0.0190374505819314,0.445308634042502,0.608069117586796,0.0602963900975916,0.00447003558437628,"1 W 1",2,13,NA,NA,NA
2,NA,NA,NA,0.0100194163256894,0.000697421278190078,"5 W 3",2,13,NA,NA,NA
6,0.0589078328785958,0.586393292567957,0.564870315903909,0.0765640461910074,0.00652430641133294,"4 E 1",2,13,NA,NA,NA
3,0.00933897631939243,0.489047871067557,0.757538748289342,0.0485903821155918,0.00312100456042211,"2 N 3",2,13,NA,NA,NA
5,0.141462789839808,0.854645564825796,0.263837397449481,0.0529603169045906,0.00658778296146683,"5 W 1",2,13,NA,NA,NA
1,NA,NA,NA,0,0,"1 N 3",2,13,NA,NA,NA
2,NA,NA,NA,0.0520683473473737,0.00272562904007769,"1 E 1",2,13,NA,NA,NA
2,NA,NA,NA,0.0464069311348562,0.00219537010840699,"4 N 1",2,13,NA,NA,NA
3,0.00325472846482465,0.337418075245516,0.914089876663874,0.0210181146632844,0.000854256925919588,"5 N 1",2,13,NA,NA,NA
2,NA,NA,NA,0.0374572864584985,0.00196078179805993,"4 N 3",2,13,NA,NA,NA
4,0.00771291503425283,0.128938051762899,0.286333721842701,0.0334403573442247,0.00180079103191982,"1 N 1",2,13,NA,NA,NA
9,0.258981975480002,0.451167981902706,0.27553928248386,0.0801010055827902,0.0166939941727085,"4 E 3",2,13,NA,NA,NA
3,0.00202774618021475,0.562279469317823,0.619844949453231,0.0627268597074133,0.00520727905410518,"3 W 1",2,13,NA,NA,NA
3,0.00933897631939243,0.589795995774809,0.653281599879496,0.0513111620599944,0.00286288889608028,"2 E 3",2,13,NA,NA,NA
2,NA,NA,NA,0.00653658349144242,0.000342171447622612,"2 W 3",2,13,NA,NA,NA
1,NA,NA,NA,0,0,"4 W 3",2,13,NA,NA,NA
3,0.00378181829986702,0.752870829960547,0.87504708141101,0.0520588636262756,0.00271956362631573,"3 E 3",2,13,NA,NA,NA
5,0.0190182407760959,0.647519910042741,0.405203621986694,0.0717668578494551,0.00697595040105826,"5 E 1",2,14,NA,NA,NA
5,0.0557597526145102,0.625446581963786,0.895987339058389,0.0385552395716171,0.00287445706490749,"4 W 1",2,14,NA,NA,NA
5,0.0238071021558032,0.387571968703327,0.442154924180597,0.0635815649707065,0.00565147298098549,"2 W 1",2,14,NA,NA,NA
8,0.224576709719995,0.466019706443888,0.554499183102687,0.0952277906738606,0.0136274714192747,"5 N 3",2,14,NA,NA,NA
2,NA,NA,NA,0.0911440665193551,0.0132850465495398,"5 E 3",2,14,NA,NA,NA
2,NA,NA,NA,0.00603909615188888,0.000802461030724086,"1 E 3",2,14,NA,NA,NA
3,0.0193779963738208,0.912836306555178,0.337917590922316,0.0928592422697965,0.0147703709513027,"2 E 1",2,14,NA,NA,NA
3,0.0355438633872314,0.479620261221013,0.918758816130519,0.128097074326371,0.0186702375270915,"3 E 1",2,14,NA,NA,NA
2,NA,NA,NA,0.141637931939424,0.020644970000282,"2 N 1",2,14,NA,NA,NA
3,0.0142575229728932,0.757498073069211,0.875095715061489,0.143623316619677,0.0209421163923547,"3 N 1",2,14,NA,NA,NA
4,0.0623961633930663,0.659864338882166,0.895094140547759,0.12761482757002,0.022789913487605,"1 W 3",2,14,NA,NA,NA
4,0.066902936084577,0.849800240379722,0.70393827269997,0.15041418607606,0.0234095623839335,"3 W 3",2,14,NA,NA,NA
2,NA,NA,NA,0.101666738408431,0.0148188182058903,"3 N 3",2,14,NA,NA,NA
5,0.0623961633930663,0.660240883547659,0.517788612798315,0.154432528306989,0.0260765640936668,"1 W 1",2,14,NA,NA,NA
2,NA,NA,NA,0.011182518418479,0.000868739547596179,"5 W 3",2,14,NA,NA,NA
6,0.0732809503844212,0.725661845743577,0.758344562918332,0.106570975146682,0.0124315653684201,"4 E 1",2,14,NA,NA,NA
3,0.0193779963738208,0.605325425941833,0.757458138168208,0.129202594318644,0.0207111252048759,"2 N 3",2,14,NA,NA,NA
5,0.165493585531585,0.493457293085822,0.412380336029777,0.0790969668018986,0.0123255276283485,"5 W 1",2,14,NA,NA,NA
1,NA,NA,NA,0,0,"1 N 3",2,14,NA,NA,NA
2,NA,NA,NA,0.144982477930509,0.0211324668925696,"1 E 1",2,14,NA,NA,NA
2,NA,NA,NA,0.0718610972661902,0.00526416793885216,"4 N 1",2,14,NA,NA,NA
3,0.0072988898471098,0.932119284370625,0.259016667744463,0.0311095622655535,0.00274185746878025,"5 N 1",2,14,NA,NA,NA
2,NA,NA,NA,0.104298493882963,0.0152024196329643,"4 N 3",2,14,NA,NA,NA
4,0.0450628319506142,0.603618158307172,0.445448183876425,0.0990438412286932,0.0138023688592805,"1 N 1",2,14,NA,NA,NA
9,0.204183428749111,0.451680725639243,0.396046626012854,0.0617899871244496,0.0165382956599811,"4 E 3",2,14,NA,NA,NA
3,0.000221465121663513,0.76370118814952,0.672652633390235,0.155004858087372,0.0261379453878526,"3 W 1",2,14,NA,NA,NA
3,0.0193779963738208,0.718634717487224,0.651732192702219,0.141183670170932,0.0211399554364221,"2 E 3",2,14,NA,NA,NA
2,NA,NA,NA,0.0182008863363086,0.00265293870961302,"2 W 3",2,14,NA,NA,NA
1,NA,NA,NA,0,0,"4 W 3",2,14,NA,NA,NA
3,0.0677073208315112,0.715695928923674,0.682889092282975,0.146663113583937,0.0218633742400888,"3 E 3",2,14,NA,NA,NA
5,0.00589362788973322,0.889361159494149,0.531385171173473,0.0337827990469528,0.00128984248359996,"5 E 1",2,15,NA,NA,NA
5,0.0738097374099743,0.397235254712844,0.427213854300404,0.0173716565476226,0.00146825897204285,"4 W 1",2,15,NA,NA,NA
5,0.00763532646680136,0.293646673312114,0.370859704629493,0.0416192715385391,0.00280884726505283,"2 W 1",2,15,NA,NA,NA
8,0.137886781911196,0.248639486964954,0.67201148510949,0.0311749986618418,0.00279323588669848,"5 N 3",2,15,NA,NA,NA
2,NA,NA,NA,0.0217912434116274,0.000759399490694899,"5 E 3",2,15,NA,NA,NA
2,NA,NA,NA,0.000879464831314071,1.70183329949556e-05,"1 E 3",2,15,NA,NA,NA
3,0.00597583472553368,0.999223293122177,0.445643451141582,0.0224406398581244,0.000911424937525324,"2 E 1",2,15,NA,NA,NA
3,0.000635407357656674,0.609921756731549,0.71330989283012,0.0307063414719936,0.00107295843945261,"3 E 1",2,15,NA,NA,NA
2,NA,NA,NA,0.0338636048300091,0.00118010724653191,"2 N 1",2,15,NA,NA,NA
3,0.0108940942736161,0.591348723222287,0.693106637366249,0.0366761385624461,0.00152299296103174,"3 N 1",2,15,NA,NA,NA
4,0.0379574038443962,0.410680773715578,0.770932289262024,0.0686390143285944,0.00833003735645789,"1 W 3",2,15,NA,NA,NA
4,0.0333753341148016,0.101345803663465,0.721794700960799,0.0414537290317353,0.00354315267352248,"3 W 3",2,15,NA,NA,NA
2,NA,NA,NA,0.0243070638400132,0.000847072906842258,"3 N 3",2,15,NA,NA,NA
5,0.0439332385699298,0.153569733137992,0.797483733411072,0.0422758794091011,0.00332269145118851,"1 W 1",2,15,NA,NA,NA
2,NA,NA,NA,0.00648635105930277,0.000292288176874193,"5 W 3",2,15,NA,NA,NA
6,0.0286620808544449,0.815888288039484,0.660017005843526,0.0615872670770514,0.00441669213597321,"4 E 1",2,15,NA,NA,NA
3,0.00597583472553368,0.534794720759038,0.798828925841588,0.0316464454909657,0.00128031340679179,"2 N 3",2,15,NA,NA,NA
5,0.098821276684663,0.563931958620585,0.731064169152694,0.0454447276926242,0.00484177509333042,"5 W 1",2,15,NA,NA,NA
1,NA,NA,NA,0,0,"1 N 3",2,15,NA,NA,NA
2,NA,NA,NA,0.0346632379666066,0.00120797353140627,"1 E 1",2,15,NA,NA,NA
2,NA,NA,NA,0.0242941801242657,0.000601653630342425,"4 N 1",2,15,NA,NA,NA
3,0.00109946161096271,0.380867886658071,0.922934826788624,0.0189523624668752,0.000679878311459521,"5 N 1",2,15,NA,NA,NA
2,NA,NA,NA,0.0249362789533548,0.000869000321794366,"4 N 3",2,15,NA,NA,NA
4,0.0159517264989476,0.165983925824783,0.583512908278887,0.023081408817262,0.000969073754175145,"1 N 1",2,15,NA,NA,NA
9,0.180644385245416,0.453762904860196,0.675292384542024,0.0677358507026243,0.010213348682794,"4 E 3",2,15,NA,NA,NA
3,0.00454616082394069,0.56794483435357,0.720099892007625,0.0414822735189801,0.00224797019447442,"3 W 1",2,15,NA,NA,NA
3,0.00597583472553368,0.640969183253122,0.710153541163019,0.0339646400728421,0.00123743826365799,"2 E 3",2,15,NA,NA,NA
2,NA,NA,NA,0.00435157174359384,0.00015164721458915,"2 W 3",2,15,NA,NA,NA
1,NA,NA,NA,0,0,"4 W 3",2,15,NA,NA,NA
3,0.00482682971676506,0.574105510871378,0.563206116473496,0.0356491024896177,0.00135589903815037,"3 E 3",2,15,NA,NA,NA
5,9.0857457030964e-05,0.776025108480876,0.668415898410952,0.0130801890172324,0.000184042271968819,"5 E 1",2,16,NA,NA,NA
5,0.200981313759078,0.703034161591251,0.875642856596982,0.159232078704292,0.0427035502900018,"4 W 1",2,16,NA,NA,NA
5,0.0336417679536689,0.416270515339792,0.989734663550298,0.0904044602158365,0.025300121233866,"2 W 1",2,16,NA,NA,NA
8,0.194672606137299,0.214435607722688,0.729837220941341,0.0242381145193371,0.00625885792941625,"5 N 3",2,16,NA,NA,NA
2,NA,NA,NA,0.0216371214057081,0.000748695532407214,"5 E 3",2,16,NA,NA,NA
2,NA,NA,NA,0.000677779072170241,1.01077937747722e-05,"1 E 3",2,16,NA,NA,NA
3,0.000257601603928646,0.803811250333469,0.463553198808819,0.0218379508598203,0.000788777145413191,"2 E 1",2,16,NA,NA,NA
3,8.35010321969731e-05,0.664916596119923,0.739504762104795,0.0304791022414564,0.00105662868294923,"3 E 1",2,16,NA,NA,NA
2,NA,NA,NA,0.0336240991439189,0.00116347328917922,"2 N 1",2,16,NA,NA,NA
3,0.0577218093463671,0.280869072211967,0.644313348041151,0.0494049166060389,0.00926572291538837,"3 N 1",2,16,NA,NA,NA
