"SR","FRic","FEve","FDiv","FDis","RaoQ","sev.blackplots","n_trait","traits","mean_cor","min_cor","max_cor"
5,0.179892142300725,0.279704806039725,0.919560134938155,0.130691387856741,0.0206193273269776,"1 E 1",2,9,NA,NA,NA
2,NA,NA,NA,0.0925242575766702,0.0172702011699928,"1 NE 1",2,9,NA,NA,NA
3,0.0357983385193434,0.352841842250042,0.642083151122861,0.0602147409483547,0.00606439594376732,"1 S 1",2,9,NA,NA,NA
5,0.155091838587944,0.613908972368586,0.921788320196453,0.0167233179483564,0.00368473808572253,"1 W 1",2,9,NA,NA,NA
6,0.175935172828775,0.512740471171441,0.972309119715391,0.0603396312681492,0.0129205506917675,"1 W 3",2,9,NA,NA,NA
4,0.147571319385122,0.114962070103,0.977516149239841,0.184063943183678,0.0342265077870752,"1 E 3",2,9,NA,NA,NA
5,0.150434564325346,0.745716056274172,0.692908591938257,0.162258402081176,0.0301192890223026,"1 S 3",2,9,NA,NA,NA
7,0.144786545921987,0.387256681320986,0.800671994554705,0.136641239188445,0.0195073364273914,"4 NE 1",2,9,NA,NA,NA
3,0.0278402328007901,0.0376532643041954,0.991089326653295,0.0088835777227821,0.00129007300904802,"4 S 3",2,9,NA,NA,NA
4,0.13911560126578,0.307628469455816,0.964718181151751,0.18381576329674,0.0350712990423869,"4 NE 3",2,9,NA,NA,NA
5,0.0205743855113965,0.493767086021677,0.931932000105479,0.160602069531198,0.0279403557537353,"4 NW 1",2,9,NA,NA,NA
2,NA,NA,NA,0.00633967249518011,0.000417240642465263,"5 S 3",2,9,NA,NA,NA
7,0.170152632668332,0.445252115140006,0.916807134793253,0.114378256929631,0.0201528981611545,"4 S 1",2,9,NA,NA,NA
5,0.0204500210212633,0.542389152597413,0.937092765632252,0.13467790188667,0.0235919814136682,"1 NE 3",2,9,NA,NA,NA
3,0.00337714076555328,0.351744167429467,0.626447282610053,0.034641970323386,0.00443227397235431,"4 W 3",2,9,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",2,9,NA,NA,NA
4,0.126967645252579,0.922926645789505,0.96596637317583,0.222932935771628,0.0572957972461644,"5 E 1",2,9,NA,NA,NA
4,0.113094003307243,0.454719248365379,0.997460241249241,0.0302439180901962,0.00695718363261688,"5 NE 3",2,9,NA,NA,NA
2,NA,NA,NA,0.072637436846566,0.0151774865046292,"5 E 3",2,9,NA,NA,NA
6,0.0475672178520928,0.395370800469029,0.859268856659912,0.117952518348119,0.0161889936130138,"5 N 1",2,9,NA,NA,NA
3,0.0461175100188035,0.281505204818856,0.965983700709505,0.0693734340084099,0.0132577900948512,"5 N 3",2,9,NA,NA,NA
2,NA,NA,NA,0.00630930412591488,0.000415241971727544,"4 NW 3",2,9,NA,NA,NA
3,0.0650300801322354,0.88442495434108,0.664766691634852,0.130988585404343,0.0199755024480896,"1 N 1",2,9,NA,NA,NA
3,0.0350278567256637,0.612487382512175,0.631640806738298,0.018600345060791,0.000974109669094641,"4 E 3",2,9,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",2,9,NA,NA,NA
3,0.0495825992393135,0.395833893547814,0.92655802659881,0.108905245774122,0.0204504378141573,"4 W 1",2,9,NA,NA,NA
3,0.00156122656440498,0.145937585135804,0.721270658928309,0.0701427476368823,0.00937332409887249,"5 S 1",2,9,NA,NA,NA
2,NA,NA,NA,0.0906522005682243,0.01692077063162,"5 NE 1",2,9,NA,NA,NA
4,0.113075102266359,0.231979718977497,0.60417008090161,0.118877749588901,0.0266845461598994,"5 W 3",2,10,NA,NA,NA
5,0.0813212247533842,0.380877594256149,0.973984057027938,0.193209342714082,0.0438365473395799,"1 E 1",2,10,NA,NA,NA
2,NA,NA,NA,0.143939353035061,0.0417970153955911,"1 NE 1",2,10,NA,NA,NA
3,6.12431007685157e-05,0.416332132122017,0.865583477835215,0.0558102528826093,0.00317057304951648,"1 S 1",2,10,NA,NA,NA
5,0.0837997381486165,0.290334630607175,0.439398862947284,0.0130369494990302,0.00237904438126576,"1 W 1",2,10,NA,NA,NA
6,0.174530397918902,0.677914932420308,0.980890675161666,0.0733616736125698,0.017598572699401,"1 W 3",2,10,NA,NA,NA
4,0.0332805274034603,0.581546274849851,0.606231231585961,0.0491833570326233,0.00431575757581779,"1 E 3",2,10,NA,NA,NA
5,0.141873177688929,0.743852980732932,0.835199442224639,0.140796194830285,0.0215859395556076,"1 S 3",2,10,NA,NA,NA
7,0.117538129341884,0.373657392281988,0.703930687038242,0.14938245027418,0.0242868786012163,"4 NE 1",2,10,NA,NA,NA
3,0.0138553378693155,0.0225728419057574,0.998479488936913,0.0136698601217556,0.00308753468629735,"4 S 3",2,10,NA,NA,NA
4,0.134854050702469,0.828853520773895,0.894343464022743,0.27472758868146,0.0792691316811965,"4 NE 3",2,10,NA,NA,NA
5,0.218760405008757,0.471069566657943,0.906393765489028,0.279077105218971,0.0833268648205754,"4 NW 1",2,10,NA,NA,NA
2,NA,NA,NA,0.00938246549857163,0.000913875241449395,"5 S 3",2,10,NA,NA,NA
7,0.241634085905527,0.367602567238482,0.932167837422578,0.199169699341787,0.0489634369986034,"4 S 1",2,10,NA,NA,NA
5,0.218760405008757,0.585332579209327,0.89113924097661,0.220920416083396,0.0632612265631272,"1 NE 3",2,10,NA,NA,NA
3,0.0549193039775963,0.705172602538513,0.889431082090552,0.16125304643742,0.0276598969762887,"4 W 3",2,10,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",2,10,NA,NA,NA
4,0.0837662987089751,0.76744681399596,0.656424157410099,0.266887066476995,0.0891078574223346,"5 E 1",2,10,NA,NA,NA
4,0.0269045448807452,0.256443397724631,0.979743683995839,0.0124860992092188,0.00163321827650412,"5 NE 3",2,10,NA,NA,NA
2,NA,NA,NA,0.0358308105790238,0.00369310877890605,"5 E 3",2,10,NA,NA,NA
6,0.14758456953344,0.355920620515956,0.957979858992581,0.189899574263692,0.0438832553584924,"5 N 1",2,10,NA,NA,NA
3,0.066664795850711,0.137039486419188,0.974400244444503,0.085391383222144,0.0232128634262249,"5 N 3",2,10,NA,NA,NA
2,NA,NA,NA,0.00933752150862652,0.000909497586165818,"4 NW 3",2,10,NA,NA,NA
3,0.0545531264385594,0.413520787618492,0.750271366201698,0.0823821799467227,0.00871047943666575,"1 N 1",2,10,NA,NA,NA
3,0.00183259277838256,0.05505852011695,0.678875797590111,0.137724386020887,0.0413187817119627,"4 E 3",2,10,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",2,10,NA,NA,NA
3,0.0523881494494597,0.762225914664208,0.68752493531042,0.166087371816893,0.0482237077366933,"4 W 1",2,10,NA,NA,NA
3,0.105875168899161,0.380123479969837,0.823831025557427,0.146211263143135,0.0345273187462552,"5 S 1",2,10,NA,NA,NA
2,NA,NA,NA,0.141027006784488,0.0409513301920261,"5 NE 1",2,10,NA,NA,NA
4,0.237447712546575,0.55122957337107,0.78700960749151,0.20334115001366,0.0631982585672191,"5 W 3",2,11,NA,NA,NA
5,0.10072479524448,0.139018236899295,0.603068442835293,0.107740942328547,0.0176246593939147,"1 E 1",2,11,NA,NA,NA
2,NA,NA,NA,0.062040511287096,0.00776491873689787,"1 NE 1",2,11,NA,NA,NA
3,0.0091007979934401,0.626872464322147,0.871997237284143,0.262293716024637,0.070068876897315,"1 S 1",2,11,NA,NA,NA
5,0.18970151977696,0.369876379231322,0.863245229763517,0.0287754792857719,0.00788779960046686,"1 W 1",2,11,NA,NA,NA
6,0.15447874567244,0.545105570589282,0.883723434243543,0.0504332828990399,0.0115082901292299,"1 W 3",2,11,NA,NA,NA
4,0.0475259848108348,0.555141554719456,0.603859231361781,0.0334634420747936,0.0015887709610436,"1 E 3",2,11,NA,NA,NA
5,0.121847504076067,0.40944263337191,0.682373397828465,0.084781608948972,0.0194160557944865,"1 S 3",2,11,NA,NA,NA
7,0.171999057061687,0.541321703289979,0.967321129912762,0.138813803514784,0.0380199455501493,"4 NE 1",2,11,NA,NA,NA
3,0.072200905973736,0.791708881303937,0.723941470811576,0.00728003307992944,0.00107343391280468,"4 S 3",2,11,NA,NA,NA
4,0.00436747841227921,0.320393523952369,0.971051841530808,0.118570481577673,0.0147252961848843,"4 NE 3",2,11,NA,NA,NA
5,0.206503494011334,0.219581071525396,0.697409971450883,0.145372945007021,0.0371115441184287,"4 NW 1",2,11,NA,NA,NA
2,NA,NA,NA,0.0272590702016901,0.00771391831502896,"5 S 3",2,11,NA,NA,NA
7,0.203785135950748,0.266323946145347,0.858599625415879,0.161773572962294,0.0355941170146902,"4 S 1",2,11,NA,NA,NA
5,0.231036517851235,0.535019438604449,0.726806823930304,0.140217785131271,0.0367099846496471,"1 NE 3",2,11,NA,NA,NA
3,0.0696482813555453,0.559451057580971,0.904439264213749,0.241197402553657,0.0652777487903172,"4 W 3",2,11,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",2,11,NA,NA,NA
4,0.195046188256542,0.844028701704791,0.671703625042802,0.192452281096173,0.0540403354180433,"5 E 1",2,11,NA,NA,NA
4,0.0926448079478385,0.320327996367445,0.98479498628894,0.0398374884013778,0.0105728568791155,"5 NE 3",2,11,NA,NA,NA
2,NA,NA,NA,0.0122614136085807,0.000432473915949567,"5 E 3",2,11,NA,NA,NA
6,0.144891898534354,0.138765002604229,0.945461274463144,0.092787075831347,0.0145560420666515,"5 N 1",2,11,NA,NA,NA
3,0.12691287479127,0.823001360725392,0.590660860326662,0.0388533740737412,0.0111417267040683,"5 N 3",2,11,NA,NA,NA
2,NA,NA,NA,0.027128493502288,0.00767696701824658,"4 NW 3",2,11,NA,NA,NA
3,0.00287346471747233,0.57266676487284,0.976404867166727,0.0571076690104205,0.00364692894489911,"1 N 1",2,11,NA,NA,NA
3,0.109278898675421,0.322217945994462,0.998811566357788,0.134724774885088,0.0390399089392835,"4 E 3",2,11,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",2,11,NA,NA,NA
3,0.124573900973771,0.739283584091767,0.54096487013851,0.0721817743070549,0.0102131697525747,"4 W 1",2,11,NA,NA,NA
3,0.0720419209046441,0.737226553573104,0.541878420648064,0.0954743138939886,0.029830631860138,"5 S 1",2,11,NA,NA,NA
2,NA,NA,NA,0.0607852364326469,0.00760780998593733,"5 NE 1",2,11,NA,NA,NA
4,0.183140330802105,0.552952427223969,0.865608015728156,0.165913087446133,0.039559636889473,"5 W 3",2,12,NA,NA,NA
5,0.0845378498803923,0.42833199013427,0.979511647037886,0.146632673563538,0.0251110532645533,"1 E 1",2,12,NA,NA,NA
2,NA,NA,NA,0.0622281861857862,0.00781196813965544,"1 NE 1",2,12,NA,NA,NA
3,0.00315548261826686,0.880854398964445,0.595020515373961,0.108529879636386,0.0120484196585019,"1 S 1",2,12,NA,NA,NA
5,0.151788730240008,0.503205720320817,0.994499890431246,0.0211864268516512,0.00392187950717186,"1 W 1",2,12,NA,NA,NA
6,0.12212353177246,0.767407038838316,0.969493960901609,0.0613063780958875,0.0120008001787505,"1 W 3",2,12,NA,NA,NA
4,0.0820943967989971,0.0955864668886317,0.791393486632256,0.073308428507318,0.0078547524969382,"1 E 3",2,12,NA,NA,NA
5,0.0760803522237691,0.189069861590826,0.837415644335163,0.104053729718356,0.0116855493209217,"1 S 3",2,12,NA,NA,NA
7,0.117340327190309,0.2328145422583,0.726017833554751,0.121418592038374,0.0177922056161622,"4 NE 1",2,12,NA,NA,NA
3,0.0654986119255478,0.0321804243242869,0.991311329671226,0.0102433309515849,0.00173047300819012,"4 S 3",2,12,NA,NA,NA
4,0.0490237944869417,0.803767220772387,0.843165189313163,0.123850971875255,0.0160646154166728,"4 NE 3",2,12,NA,NA,NA
5,0.214635706511586,0.346564975012459,0.80595304881991,0.163300739197988,0.0374359957286604,"4 NW 1",2,12,NA,NA,NA
2,NA,NA,NA,0.0173461306616634,0.0031236199386702,"5 S 3",2,12,NA,NA,NA
7,0.239588867205715,0.430781170037627,0.805911664170115,0.202492990293023,0.0498527431517703,"4 S 1",2,12,NA,NA,NA
5,0.17383285021204,0.592221262064417,0.595954888934449,0.132258625307444,0.0267244987201992,"1 NE 3",2,12,NA,NA,NA
3,0.00411922614367561,0.957938792925672,0.915670881013052,0.198924939616679,0.0417868305912845,"4 W 3",2,12,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",2,12,NA,NA,NA
4,0.133064495494331,0.531330549017661,0.678888274447367,0.164304392238881,0.0331199780715103,"5 E 1",2,12,NA,NA,NA
4,0.0929678404625308,0.177175039465018,0.988439520914175,0.022034972981644,0.00354181839304612,"5 NE 3",2,12,NA,NA,NA
2,NA,NA,NA,0.0425241127155715,0.00520174855182434,"5 E 3",2,12,NA,NA,NA
6,0.133588160974818,0.42408148141899,0.923747185118227,0.156969769792825,0.0335936397394063,"5 N 1",2,12,NA,NA,NA
3,0.0891472216671806,0.949529141512121,0.617965484866029,0.0397413107823584,0.00673688721949407,"5 N 3",2,12,NA,NA,NA
2,NA,NA,NA,0.0172630390348236,0.00310865713991145,"4 NW 3",2,12,NA,NA,NA
3,0.0383007212209698,0.562282410998845,0.735067552519548,0.146124505625391,0.024085516826129,"1 N 1",2,12,NA,NA,NA
3,0.106459935404082,0.338239683753611,0.998743630896088,0.158066109540353,0.0537314210499006,"4 E 3",2,12,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",2,12,NA,NA,NA
3,0.0986000501502215,0.794934411227897,0.537126208479096,0.0725733888730063,0.0097761661019621,"4 W 1",2,12,NA,NA,NA
3,0.0911978869485441,0.884280774107921,0.640199967705537,0.120501244760084,0.0266102677648595,"5 S 1",2,12,NA,NA,NA
2,NA,NA,NA,0.060969114077313,0.00765390743115984,"5 NE 1",2,12,NA,NA,NA
4,0.00603198493462175,0.324034319395331,0.29230084271293,0.104428602788757,0.0210520049834112,"5 W 3",2,13,NA,NA,NA
5,0.0161281382270654,0.446305606133828,0.828324498733606,0.0975362120741819,0.0112592675001726,"1 E 1",2,13,NA,NA,NA
2,NA,NA,NA,0.104589714740302,0.022068058954512,"1 NE 1",2,13,NA,NA,NA
3,0.00062631859063632,0.874376782942881,0.984997050777442,0.100633523345948,0.0103461278490999,"1 S 1",2,13,NA,NA,NA
5,0.0405812423371942,0.357330717410332,0.436460591454856,0.0105061216136382,0.00134016999186248,"1 W 1",2,13,NA,NA,NA
6,0.11858107018472,0.54657807557506,0.792159335086675,0.0492854250315249,0.0087865736402359,"1 W 3",2,13,NA,NA,NA
4,0.011127883847953,0.772965190079757,0.428969625790878,0.0460609773885528,0.00242677918405925,"1 E 3",2,13,NA,NA,NA
5,0.0701300562385249,0.127495973672259,0.692315322831187,0.0551790042922687,0.00422746469317176,"1 S 3",2,13,NA,NA,NA
7,0.0432440008272701,0.403402969066774,0.716461265690147,0.0672011587755844,0.00659617283228914,"4 NE 1",2,13,NA,NA,NA
3,0.00129434768271205,0.0298068704103529,0.998307559856672,0.00694903950024238,0.00078557273514305,"4 S 3",2,13,NA,NA,NA
4,0.0359434220679854,0.326252182843216,0.91819798878009,0.201969376765297,0.0425986955431465,"4 NE 3",2,13,NA,NA,NA
5,0.162924119227371,0.745113800038459,0.69746019187784,0.200336450189964,0.053438314178609,"4 NW 1",2,13,NA,NA,NA
2,NA,NA,NA,0.010487050062171,0.00114172008686949,"5 S 3",2,13,NA,NA,NA
7,0.133010135648143,0.395680360709162,0.911646160049483,0.252886697096706,0.0735450860194278,"4 S 1",2,13,NA,NA,NA
5,0.192607790265026,0.519630277871085,0.662948174332528,0.161924896774322,0.0405714329620778,"1 NE 3",2,13,NA,NA,NA
3,0.00198301684662288,0.756786037818355,0.923243001106187,0.187624626051583,0.039199109046396,"4 W 3",2,13,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",2,13,NA,NA,NA
4,0.103602427902677,0.878987828246499,0.592040706750605,0.211099877151863,0.0524995523754748,"5 E 1",2,13,NA,NA,NA
4,0.0281997727573574,0.30803620747428,0.977628702983815,0.0149201797625039,0.00166565130519142,"5 NE 3",2,13,NA,NA,NA
2,NA,NA,NA,0.0482191551812079,0.00668833515846484,"5 E 3",2,13,NA,NA,NA
6,0.0232058763213435,0.182875071333745,0.604140783666819,0.0931023877243159,0.0124395853380293,"5 N 1",2,13,NA,NA,NA
3,0.0067987669696931,0.360364756849475,0.61533748507411,0.0570645818503953,0.012029416127807,"5 N 3",2,13,NA,NA,NA
2,NA,NA,NA,0.0104368148790392,0.00113625100668878,"4 NW 3",2,13,NA,NA,NA
3,0.0228497037944798,0.843281890292623,0.779380565962837,0.063108608851641,0.00453739258782602,"1 N 1",2,13,NA,NA,NA
3,0.12100513874881,0.948994578269348,0.968307160181973,0.0869434054204593,0.0163936269745125,"4 E 3",2,13,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",2,13,NA,NA,NA
3,0.000850097893189014,0.755269383675097,0.446902465288923,0.120585571116603,0.0255262323563,"4 W 1",2,13,NA,NA,NA
3,0.0564174486086638,0.807655661193045,0.503034836666121,0.0878152337710352,0.0212310447458075,"5 S 1",2,13,NA,NA,NA
2,NA,NA,NA,0.102473535549902,0.0216215526489158,"5 NE 1",2,13,NA,NA,NA
4,0.157443716406506,0.33477024013505,0.766754848838332,0.147805119767381,0.0383718464512072,"5 W 3",2,14,NA,NA,NA
5,0.0690690481546195,0.429687945976964,0.983851474048226,0.239106493793461,0.0660785725466645,"1 E 1",2,14,NA,NA,NA
2,NA,NA,NA,0.10621830370084,0.0227606626286444,"1 NE 1",2,14,NA,NA,NA
3,0.0153146349424556,0.946306386238911,0.749747505931363,0.102629160784616,0.0107507351144082,"1 S 1",2,14,NA,NA,NA
5,0.138429666634436,0.556741604178849,0.989232626574694,0.0205591863648284,0.00433554951194829,"1 W 1",2,14,NA,NA,NA
6,0.128426793602107,0.768278688953019,0.972383943818722,0.0736713065544289,0.014324319834269,"1 W 3",2,14,NA,NA,NA
4,0.0381767207825259,0.858509276892756,0.711887884876568,0.143253676493455,0.0209768834146973,"1 E 3",2,14,NA,NA,NA
5,0.0381709120053211,0.267482741459384,0.794019335434402,0.0730626863644096,0.00801960027903206,"1 S 3",2,14,NA,NA,NA
7,0.153764397899896,0.51924466644712,0.884275879732358,0.0834105541490063,0.0111686451882275,"4 NE 1",2,14,NA,NA,NA
3,0.0286685952164822,0.0417458114633835,0.998322378577113,0.0172076796603891,0.00474893826079906,"4 S 3",2,14,NA,NA,NA
4,0.0512230438936432,0.19913436582739,0.979977134135403,0.202629418396937,0.0430052220018694,"4 NE 3",2,14,NA,NA,NA
5,0.199474695443484,0.459967237201545,0.971296379358639,0.250457554672561,0.0715197360303737,"4 NW 1",2,14,NA,NA,NA
2,NA,NA,NA,0.0115521262369579,0.0013854051941792,"5 S 3",2,14,NA,NA,NA
7,0.206272185921137,0.448841247941319,0.916364438409712,0.225265948158445,0.0636919442063191,"4 S 1",2,14,NA,NA,NA
5,0.210493472273309,0.716091655967935,0.944920771068284,0.186844282092453,0.047565114675049,"1 NE 3",2,14,NA,NA,NA
3,0.0665486420879722,0.725434930822914,0.835885250322595,0.148885299613902,0.0235855023383523,"4 W 3",2,14,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",2,14,NA,NA,NA
4,0.138082498470203,0.581508903338224,0.870828259852489,0.19660800990516,0.0448476537758607,"5 E 1",2,14,NA,NA,NA
4,0.0599132883358579,0.398357867741462,0.986360678057994,0.0207177630021773,0.00303778990727186,"5 NE 3",2,14,NA,NA,NA
2,NA,NA,NA,0.0435208164145833,0.00544844914000383,"5 E 3",2,14,NA,NA,NA
6,0.0827586580551426,0.4450572937985,0.972853358217805,0.227084443135133,0.0609109175016598,"5 N 1",2,14,NA,NA,NA
3,0.0491237465970479,0.162197468893188,0.973149568425718,0.0649266391612488,0.0128806389768291,"5 N 3",2,14,NA,NA,NA
2,NA,NA,NA,0.0114967891141604,0.00137876881090376,"4 NW 3",2,14,NA,NA,NA
3,0.0652539355562814,0.404957204817005,0.804108923047607,0.0845224086002585,0.00935848081059782,"1 N 1",2,14,NA,NA,NA
3,0.0948718447538001,0.944357037767154,0.629017483273766,0.0867910145457712,0.016342898064055,"4 E 3",2,14,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",2,14,NA,NA,NA
3,0.131694469340474,0.343947954728105,0.999123036340711,0.123924307703958,0.0266269566174307,"4 W 1",2,14,NA,NA,NA
3,0.143968374284262,0.874120334459124,0.754540481322628,0.16415624320992,0.0470032056358858,"5 S 1",2,14,NA,NA,NA
2,NA,NA,NA,0.104069173028772,0.0223001427703195,"5 NE 1",2,14,NA,NA,NA
4,0.131067833470539,0.394558535982353,0.634077347463677,0.131201784225876,0.0364843677974869,"5 W 3",2,15,NA,NA,NA
5,0.0233479351695085,0.213112517811075,0.853693814369943,0.15172197017833,0.0269047732264217,"1 E 1",2,15,NA,NA,NA
2,NA,NA,NA,0.105555019537892,0.0224772905484993,"1 NE 1",2,15,NA,NA,NA
3,0.0134566679293529,0.860850705565413,0.724733340252587,0.125526865708166,0.0161339070293409,"1 S 1",2,15,NA,NA,NA
5,0.133317948142094,0.366082611738283,0.489260980016745,0.0152585205737249,0.00378743503406904,"1 W 1",2,15,NA,NA,NA
6,0.0719678532572363,0.494415393785343,0.885530107739789,0.0598492699031974,0.0116001420321982,"1 W 3",2,15,NA,NA,NA
4,0.00348852995524446,0.767031166768354,0.415852869750643,0.0473009227131881,0.00245233872030398,"1 E 3",2,15,NA,NA,NA
5,0.0367905509161341,0.409878602313415,0.876688780771912,0.0738441369217872,0.0103061582685643,"1 S 3",2,15,NA,NA,NA
7,0.0695700873536521,0.372650476622064,0.755784492669484,0.0827172055110534,0.0130392935402017,"4 NE 1",2,15,NA,NA,NA
3,0.0058363983809984,0.0449324415526753,0.998799219925119,0.0108562166542204,0.00188604928745703,"4 S 3",2,15,NA,NA,NA
4,0.0524405080369416,0.72928673188583,0.771300362635765,0.202923214858644,0.0432207165675274,"4 NE 3",2,15,NA,NA,NA
5,0.157530795309437,0.60907723315332,0.708599867950785,0.220610976163321,0.0696556854543644,"4 NW 1",2,15,NA,NA,NA
2,NA,NA,NA,0.015865084252137,0.00261298986380712,"5 S 3",2,15,NA,NA,NA
7,0.194906338734459,0.42699678341915,0.920702321094779,0.26837065174354,0.0944822458239954,"4 S 1",2,15,NA,NA,NA
5,0.16720588165576,0.532667397345486,0.839693632999741,0.178348032822645,0.0474944360892004,"1 NE 3",2,15,NA,NA,NA
3,0.0483783368075402,0.679791323449512,0.944544742733882,0.196887996449313,0.0444660963634124,"4 W 3",2,15,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",2,15,NA,NA,NA
4,0.135369550365452,0.928256868766165,0.725089612785145,0.225552992824702,0.0585496733030897,"5 E 1",2,15,NA,NA,NA
4,0.0277076330994578,0.331898847797811,0.989074978916752,0.0251594751384039,0.00446447805375654,"5 NE 3",2,15,NA,NA,NA
2,NA,NA,NA,0.00981352721588783,0.000277031463395187,"5 E 3",2,15,NA,NA,NA
6,0.102710083740073,0.510062107339361,0.723350360979705,0.139853849487785,0.0248315700988325,"5 N 1",2,15,NA,NA,NA
3,0.0217568449305379,0.196056143123966,0.972163057259659,0.0675011017773046,0.0133210410144209,"5 N 3",2,15,NA,NA,NA
2,NA,NA,NA,0.0157890871501796,0.0026004730908775,"4 NW 3",2,15,NA,NA,NA
3,0.0043618649575796,0.847575284934872,0.482448397428064,0.0770849731262192,0.00681739335632746,"1 N 1",2,15,NA,NA,NA
3,0.0213045171576881,0.172599709279964,0.926803424982311,0.134222731543664,0.0390737323564317,"4 E 3",2,15,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",2,15,NA,NA,NA
3,0.0983463680344687,0.945280470100752,0.51990706430992,0.121888768377213,0.0262699668396564,"4 W 1",2,15,NA,NA,NA
3,0.146539146536748,0.896294185239267,0.573133464273805,0.103074971771634,0.0346958754914431,"5 S 1",2,15,NA,NA,NA
2,NA,NA,NA,0.103419309192539,0.0220225041994456,"5 NE 1",2,15,NA,NA,NA
4,0.266479869012007,0.584898238453715,0.821739884715005,0.24231050767567,0.0894530272822531,"5 W 3",2,16,NA,NA,NA
5,0.120413818094925,0.11882602350212,0.75092961279964,0.102758046009341,0.0189094744303203,"1 E 1",2,16,NA,NA,NA
2,NA,NA,NA,0.0556329253002498,0.00624381421148395,"1 NE 1",2,16,NA,NA,NA
3,0.00176041517143316,0.15981371083242,0.845148932794926,0.283134631219447,0.0815946182866874,"1 S 1",2,16,NA,NA,NA
