"SR","FRic","FEve","FDiv","FDis","RaoQ","kde.alpha","kde.evenness","kde.dispersion","sev.blueplots","n_trait","traits","mean_cor","min_cor","max_cor"
5,1.50700481366785,0.729779054373292,0.961837862531801,0.612996669673435,0.703962012196296,0.0946219276687367,0.666541142860871,0.173778477061201,"4 W 1",2,7,NA,NA,NA
5,2.53588783969503,0.471559701935655,0.940631182022476,0.522230106650785,0.672515047140538,0.151339488359387,0.610944320976099,0.209848492869377,"2 W 1",2,7,NA,NA,NA
8,3.09138685163389,0.207722018205352,0.838206217155242,0.321564271958675,0.209253322233784,0.0804076679881919,0.40876661129088,0.143299698672525,"5 N 3",2,7,NA,NA,NA
2,NA,NA,NA,0.190505426340577,0.0580391413880528,0.0160203027008997,0.753961997717956,0.0665358901481196,"5 E 3",2,7,NA,NA,NA
2,NA,NA,NA,0.0160597085224769,0.00567486298288335,0.0160167706470786,0.58742643370009,0.0657391604483652,"1 E 3",2,7,NA,NA,NA
3,0.0824048379967406,0.312968456085454,0.974673396769736,0.20022438508416,0.060118764328713,0.0105353614898348,0.770084628933419,0.0541332744910014,"2 E 1",2,7,NA,NA,NA
3,0.0249855898552318,0.43980865843764,0.624806573456823,0.268871866831011,0.0825971199249584,0.0301875100886185,0.619869519891442,0.0899679862360742,"3 E 1",2,7,NA,NA,NA
2,NA,NA,NA,0.296045542409363,0.0901928591917494,0.0170696537032606,0.876568300263752,0.0685906110524817,"2 N 1",2,7,NA,NA,NA
3,0.162710879165171,0.386064754058045,0.519091600224141,0.328771608803552,0.16799036884313,0.07612008317365,0.624253753249527,0.148419730969506,"3 N 1",2,7,NA,NA,NA
4,0.859357409941241,0.146010967623769,0.74676550523756,0.319974138916676,0.333886834990945,0.173937905851049,0.328495618595712,0.221559665458677,"1 W 3",2,7,NA,NA,NA
4,1.53093388747329,0.100232576569933,0.869665673653903,0.385608470307915,0.302970964074968,0.108377446756872,0.543973106162892,0.183503086853228,"3 W 3",2,7,NA,NA,NA
2,NA,NA,NA,0.212499464691332,0.0647398171958466,0.0162551929609926,0.770917506882732,0.066408447002635,"3 N 3",2,7,NA,NA,NA
5,1.11966600329914,0.0552260182011384,0.839049706172288,0.331294894807928,0.189637826445818,0.125360975665431,0.270488203726797,0.188245126925064,"1 W 1",2,7,NA,NA,NA
2,NA,NA,NA,0.131728525726487,0.120550776096391,0.119373147035839,0.607407811093174,0.177150923290629,"5 W 3",2,7,NA,NA,NA
6,2.74586276204906,0.759597167276559,0.608619185184381,0.772651481392549,0.658149154717685,0.115781971542409,0.570273822010566,0.179408128102835,"4 E 1",2,7,NA,NA,NA
3,0.0824048379967406,0.77072169926926,0.981865723651316,0.249036724393168,0.0754792779730944,0.0108945929236853,0.768962817870177,0.0546047079082018,"2 N 3",2,7,NA,NA,NA
5,0.236564024563912,0.415401704520834,0.831871134694888,0.404762682468608,0.389182156189522,0.0616201719528985,0.510396831929462,0.155085817804569,"5 W 1",2,7,NA,NA,NA
2,NA,NA,NA,0.303036169273835,0.092322614699358,0.0170922834713592,0.902785209027818,0.0698165573316146,"1 E 1",2,7,NA,NA,NA
2,NA,NA,NA,0.159068715863975,0.0257935784294817,0.00149981049207161,0.583546531071857,0.0336798529878392,"4 N 1",2,7,NA,NA,NA
3,0.00291512713024678,0.342821778783843,0.910339322336521,0.138188965537897,0.037540982457638,0.00205320331456201,0.449297732000708,0.0433431785146629,"5 N 1",2,7,NA,NA,NA
2,NA,NA,NA,0.218000247329698,0.0664156786525291,0.0163510183410948,0.789642639861088,0.0675733683989353,"4 N 3",2,7,NA,NA,NA
4,0.394658756963942,0.343030854298209,0.681305710341574,0.206013178284442,0.0690097491329411,0.0249611110442004,0.507436925392809,0.0823874719276985,"1 N 1",2,7,NA,NA,NA
9,4.18448696427677,0.566845298587125,0.906953479941512,0.850999915677668,1.06679376774043,0.130265314442641,0.516644614892274,0.196529880566699,"4 E 3",2,7,NA,NA,NA
3,0.0343213475586846,0.520454573974628,0.463277915887934,0.337209065485856,0.22204592361335,0.0664949718031933,0.723289846832871,0.135708069440734,"3 W 1",2,7,NA,NA,NA
3,0.0824048379967406,0.997349703020716,0.993162039121357,0.2897275837423,0.0882161114789534,0.0109823222250411,0.796600549877712,0.0550554194918876,"2 E 3",2,7,NA,NA,NA
2,NA,NA,NA,0.0380427135159535,0.0115900448136859,0.0132691372341549,0.597046040346023,0.0586491137680163,"2 W 3",2,7,NA,NA,NA
3,0.284340033260297,0.262270170289098,0.617181234834603,0.320967137736773,0.133601250452724,0.0758962482852,0.59377782141228,0.163331372696652,"3 E 3",2,7,NA,NA,NA
5,0.343770508573531,0.790891217338845,0.846317238501615,0.346296574463942,0.138831464182932,13.3574761695903,0.658047990228177,45.2587036152208,"5 E 1",2,8,NA,NA,NA
5,3.77948104343499,0.669512731164342,0.908083453490748,0.899061957232644,1.77216508838926,170.985054391704,0.729054052879672,179.178005456766,"4 W 1",2,8,NA,NA,NA
5,3.93599676605609,0.38354322200848,0.820215530315159,0.495446018224596,0.738234297923744,152.423906108975,0.548493923641712,95.9062952483458,"2 W 1",2,8,NA,NA,NA
8,2.685959790762,0.337626298670091,0.81437568741596,0.460351641909431,0.304699285823828,60.3118212458271,0.427552625818456,52.6811911186898,"5 N 3",2,8,NA,NA,NA
2,NA,NA,NA,0.19050687330463,0.0580400230518645,0.218129670167215,0.769558641219584,0.419943007966661,"5 E 3",2,8,NA,NA,NA
2,NA,NA,NA,0.0372425886541214,0.0305182610195269,30.1008371358939,0.596583805108945,95.422203709134,"1 E 3",2,8,NA,NA,NA
3,0.264457397029165,0.733477141695928,0.751948002399001,0.228911809885044,0.0881534631290924,22.0457493941547,0.531493225679698,45.9280686526768,"2 E 1",2,8,NA,NA,NA
3,0.449371240624924,0.216767860701713,0.737606482765194,0.269522982437192,0.0845052548239785,45.7103227678396,0.550349626078469,72.3645752422502,"3 E 1",2,8,NA,NA,NA
2,NA,NA,NA,0.296047790992337,0.0901942292978212,0.232815911634214,0.88864102085634,0.435537570296632,"2 N 1",2,8,NA,NA,NA
3,0.00928738830526433,0.405533559541848,0.497185719176985,0.326461858567459,0.161218281337289,2.92342588359683,0.582941511785971,2.41283299128035,"3 N 1",2,8,NA,NA,NA
4,0.274361822256983,0.537020452176058,0.512390938775151,0.238013024842088,0.0938017103874393,22.7143399193352,0.548762159556803,42.7239314428367,"1 W 3",2,8,NA,NA,NA
4,1.13865755370339,0.133769842279221,0.845287095703792,0.40787695675917,0.391153035827351,111.980085105201,0.537570740112838,98.7945428508444,"3 W 3",2,8,NA,NA,NA
2,NA,NA,NA,0.212501078708805,0.0647408006486102,0.22081965441474,0.790811254783714,0.424390385649149,"3 N 3",2,8,NA,NA,NA
5,0.500047383191727,0.52412396892267,0.675147250054431,0.360511196281836,0.15014687664413,22.5810198645411,0.496384997013636,40.6842419663819,"1 W 1",2,8,NA,NA,NA
2,NA,NA,NA,0.149117008113194,0.154477314479192,87.6646320574816,0.664053387902405,64.7653855796665,"5 W 3",2,8,NA,NA,NA
6,1.57006349488171,0.245802313120118,0.647568448329939,0.756007324013497,0.620904179535454,67.9241765856139,0.525819305347743,50.7372506304707,"4 E 1",2,8,NA,NA,NA
3,0.264457397029165,0.348541975658433,0.84651502003737,0.26977126099543,0.0995604090707779,22.6328411965508,0.538268652841809,45.5961450261313,"2 N 3",2,8,NA,NA,NA
5,2.40847619740958,0.319806111717446,0.754141737767204,0.540986078327104,0.553047387904044,103.606349490499,0.608562609739996,101.867113972765,"5 W 1",2,8,NA,NA,NA
2,NA,NA,NA,0.303038470953384,0.0923240171582233,0.233518546342297,0.901266298382887,0.438713584327547,"1 E 1",2,8,NA,NA,NA
2,NA,NA,NA,0.435716463251188,0.19353075317427,0.051665782735577,0.129418081589046,66.9783661165731,"4 N 1",2,8,NA,NA,NA
3,0.12659495761387,0.269551176571532,0.925244784039016,0.182821857571025,0.0688266778980254,9.40641428479067,0.61884100606773,45.4642100575433,"5 N 1",2,8,NA,NA,NA
2,NA,NA,NA,0.21800190312779,0.0664166875630504,0.222561546267106,0.775342967756565,0.430502642166799,"4 N 3",2,8,NA,NA,NA
4,0.652152333485114,0.474453159820044,0.749604859768971,0.239922821708433,0.103021709173543,26.556705346868,0.552872326307156,42.1683577687015,"1 N 1",2,8,NA,NA,NA
9,3.66212491140899,0.726001639148454,0.897653147139586,0.896684288329099,1.23735936619066,104.923463845355,0.726919663189054,91.7858474564316,"4 E 3",2,8,NA,NA,NA
3,0.293390211095676,0.432608085845511,0.544660228337652,0.36933334246497,0.285230094088585,55.0116333442839,0.690144252791974,55.3048316890497,"3 W 1",2,8,NA,NA,NA
3,0.264457397029165,0.428554516624224,0.819409256578794,0.296391844007893,0.0961759158960591,21.8611865701783,0.510951216921701,42.8448085601032,"2 E 3",2,8,NA,NA,NA
2,NA,NA,NA,0.0380430024654077,0.0115902208763023,0.180582184359879,0.590421208453504,0.373028627308209,"2 W 3",2,8,NA,NA,NA
3,0.176982263901683,0.281911371063145,0.598222987419821,0.319749922886748,0.128647662810812,39.1208662663407,0.412459114159774,27.9311526291102,"3 E 3",2,8,NA,NA,NA
5,0.223075983140503,0.569751085454689,0.56113287746761,0.310163933621262,0.130260487902903,141.015063209879,0.587030159522417,11.7389859078151,"5 E 1",2,9,NA,NA,NA
5,1.7819794086998,0.674679927752387,0.43882117357828,0.310991456947225,0.196137914731291,1097.61929462827,0.518083658815692,56.0305044217237,"4 W 1",2,9,NA,NA,NA
5,0.87678486616245,0.415393378913295,0.918032098532058,0.389019616817644,0.392490795713033,707.537553663313,0.401862202747692,29.5571020234525,"2 W 1",2,9,NA,NA,NA
8,4.12101938714413,0.300036290540342,0.566106903717531,0.38376049766422,0.249882993894637,1260.17670196274,0.517022109326005,53.9165673052054,"5 N 3",2,9,NA,NA,NA
2,NA,NA,NA,0.190942298997809,0.0583056407486683,249.296949324937,0.783920270184487,32.4018402195989,"5 E 3",2,9,NA,NA,NA
2,NA,NA,NA,0.00865604213337671,0.00164861325036214,41.2695303576559,0.46954326247536,12.2432275321984,"1 E 3",2,9,NA,NA,NA
3,0.108457202848266,0.959159129060539,0.402940021528072,0.200756347453645,0.070324460173434,348.021527341525,0.712616894241803,32.0287547590371,"2 E 1",2,9,NA,NA,NA
3,0.107538664153345,0.68783830842484,0.791131708923955,0.268921267519013,0.0822678007062254,185.996560312937,0.749229717594896,33.1413803168619,"3 E 1",2,9,NA,NA,NA
2,NA,NA,NA,0.296724442770673,0.0906069993518522,263.381865515359,0.888414748881718,34.3807811985346,"2 N 1",2,9,NA,NA,NA
3,0.694706722356389,0.277931708527988,0.642568868751084,0.353325205110413,0.219844540659392,984.904252329683,0.562032758771201,34.5622440170424,"3 N 1",2,9,NA,NA,NA
4,0.532229271880904,0.586013962493369,0.916976313628162,0.386558407682164,0.204866449396816,486.388500661598,0.647836247157223,38.685832641542,"1 W 3",2,9,NA,NA,NA
4,1.2138176796635,0.0936701292035765,0.900254845228388,0.387882266847687,0.307014440385505,1271.02360392342,0.41225445194058,52.4180459278688,"3 W 3",2,9,NA,NA,NA
2,NA,NA,NA,0.2129867747254,0.0650370841690725,253.604933655131,0.801752016927803,33.0644856211127,"3 N 3",2,9,NA,NA,NA
5,0.532229271880904,0.349059652495035,0.559551556576197,0.34878091739845,0.141884090770475,349.748105365203,0.745247332299988,32.7657202249947,"1 W 1",2,9,NA,NA,NA
2,NA,NA,NA,0.0868996830113639,0.0524622282376744,453.074652046537,0.494896654332008,32.7792969693129,"5 W 3",2,9,NA,NA,NA
6,1.49144035654169,0.750950879888267,0.571115696992627,0.554634681347343,0.380474522559103,694.35543179521,0.604593150497204,27.4339687088875,"4 E 1",2,9,NA,NA,NA
3,0.108457202848266,0.566785623807236,0.78070468383071,0.274304111926079,0.0958675330394024,360.801865278136,0.676619349896515,32.5770658339125,"2 N 3",2,9,NA,NA,NA
5,4.42695133619624,0.294650055591249,0.598834001078588,0.344509163321863,0.423262903763159,2390.46423862335,0.551970019744977,74.4211781278919,"5 W 1",2,9,NA,NA,NA
2,NA,NA,NA,0.30373110074666,0.0927465340958085,263.545441432707,0.902121407942889,34.2857598209783,"1 E 1",2,9,NA,NA,NA
2,NA,NA,NA,0.233064080905494,0.055372322599757,106.168986210377,0.894842366438999,10.933277772067,"4 N 1",2,9,NA,NA,NA
3,0.106282641953287,0.892305995666864,0.352109870058888,0.126250500474661,0.0499072932543298,129.847251945567,0.5927151307483,11.1800517540404,"5 N 1",2,9,NA,NA,NA
2,NA,NA,NA,0.218500171920601,0.0667206407086939,254.088303279241,0.802883254671448,32.8954505911292,"4 N 3",2,9,NA,NA,NA
4,0.3119945395622,0.258696411950703,0.643812291797279,0.228118252549897,0.0798586085747598,225.875243325466,0.644520972374696,31.8861910662002,"1 N 1",2,9,NA,NA,NA
9,6.1638731209651,0.477082160694401,0.671583002822266,0.715734810845445,0.90382570775076,2285.10398974581,0.517421861797041,83.6553671861398,"4 E 3",2,9,NA,NA,NA
3,0.358009773587291,0.371476659947747,0.77731345455459,0.378600805764552,0.203976402739888,516.912944186918,0.615650616608912,48.2099084252886,"3 W 1",2,9,NA,NA,NA
3,0.108457202848266,0.676379424995403,0.684874179367473,0.296941335814171,0.0944040938721941,356.16396662318,0.677683387557512,32.9280401762673,"2 E 3",2,9,NA,NA,NA
2,NA,NA,NA,0.0381299541875779,0.0116432630291605,204.363657986749,0.614091095766178,29.2814093656719,"2 W 3",2,9,NA,NA,NA
3,0.607168071944592,0.244106657178946,0.645535656685201,0.321606074896956,0.134387359902068,909.49337141283,0.567711305427451,31.1464595812968,"3 E 3",2,9,NA,NA,NA
5,0.0365843298616739,0.791897119464127,0.711691844691169,0.139731827525674,0.0219753243207441,131.050884249414,0.43860500075335,11.4316416476028,"5 E 1",2,10,NA,NA,NA
5,2.30775530323955,0.887111653414002,0.727256762122028,0.543826364724476,0.505091846534134,4802.65028926786,0.470505862525845,57.8303347814114,"4 W 1",2,10,NA,NA,NA
5,1.07110794418299,0.514831145931129,0.965119977721986,0.402325608786011,0.404021887875357,2592.56913914566,0.542157109491701,31.2654720368106,"2 W 1",2,10,NA,NA,NA
8,2.77994541707154,0.200309381956929,0.611628531969278,0.166445188013374,0.140962716248308,3235.03934177061,0.25685058551294,55.6159290882032,"5 N 3",2,10,NA,NA,NA
2,NA,NA,NA,0.183645094286335,0.0539342868799502,135.581824501975,0.593045474898046,32.9404752336479,"5 E 3",2,10,NA,NA,NA
2,NA,NA,NA,0.00622519480682473,0.0008526797626404,29.78577782564,0.600220900868947,12.4320595576096,"1 E 3",2,10,NA,NA,NA
3,0.012190482408624,0.546965474156162,0.445410001222682,0.18536291076812,0.0567162417304668,166.155551663961,0.570168580235555,31.9854515055326,"2 E 1",2,10,NA,NA,NA
3,0.0204138738936464,0.824248478536368,0.722522056133136,0.258708430432883,0.0761347198405402,103.242559131541,0.493563023181823,32.6816749388096,"3 E 1",2,10,NA,NA,NA
2,NA,NA,NA,0.2853845824403,0.0838139129186377,143.84580705261,0.59773669616777,33.8608961712714,"2 N 1",2,10,NA,NA,NA
3,0.572461796877642,0.230916592849285,0.667106600920386,0.341483833859864,0.198622656906433,3047.58308081909,0.560820351284742,36.8429908025807,"3 N 1",2,10,NA,NA,NA
4,0.804294261462755,0.1506381935595,0.882472455431195,0.368522199756284,0.213356187673325,2538.75219249662,0.537343110980893,42.312914832284,"1 W 3",2,10,NA,NA,NA
4,0.876400028010293,0.411261701749032,0.848993512530364,0.369191720502551,0.270131497424854,3770.59286382676,0.536911998296229,55.5767297887453,"3 W 3",2,10,NA,NA,NA
2,NA,NA,NA,0.204847100571662,0.0601610532080524,136.684427043815,0.602817920464808,32.5634452975325,"3 N 3",2,10,NA,NA,NA
5,0.804294261462755,0.185197604814732,0.664909178227362,0.318775284272436,0.12453176739462,1721.16651642635,0.524446978698421,34.0915098230461,"1 W 1",2,10,NA,NA,NA
2,NA,NA,NA,0.137330251954426,0.131021564725889,3175.02025106686,0.60816545507643,36.0635345526347,"5 W 3",2,10,NA,NA,NA
6,1.52359463695986,0.618504316308422,0.797569684494975,0.905393179777536,0.910541816783488,2890.9649305701,0.44437660578752,30.8078683616462,"4 E 1",2,10,NA,NA,NA
3,0.012190482408624,0.98380275110913,0.80899731893527,0.254484084829324,0.0787517818601301,174.192514525058,0.49768619810713,31.9801519790588,"2 N 3",2,10,NA,NA,NA
5,2.80739108121153,0.400579677046843,0.356034451173639,0.230020958474261,0.238755281310492,4799.37270535777,0.433832141836645,78.7712610286714,"5 W 1",2,10,NA,NA,NA
2,NA,NA,NA,0.292123468330885,0.0857930401383792,143.383340070858,0.601560871796992,33.6814550772285,"1 E 1",2,10,NA,NA,NA
2,NA,NA,NA,0.0915651441073037,0.00854677780914443,44.725447388685,0.579997741970474,10.7854383880749,"4 N 1",2,10,NA,NA,NA
3,0.0190745374033864,0.276076819310576,0.94641509006695,0.0751431785910056,0.0113422919357134,139.398377810523,0.463544670326624,10.8806997912842,"5 N 1",2,10,NA,NA,NA
2,NA,NA,NA,0.210149793338351,0.0617183883169824,138.216155996982,0.592869136044039,33.456515579245,"4 N 3",2,10,NA,NA,NA
4,0.135295002904145,0.133910489006265,0.364616140217446,0.18812615010337,0.0569237364504949,571.183290584614,0.443529954515816,32.2848718860656,"1 N 1",2,10,NA,NA,NA
9,6.38603137199094,0.429745246193712,0.603866469669998,0.711276392529149,0.898524751378525,7923.75255913056,0.454804997077463,85.9182573541486,"4 E 3",2,10,NA,NA,NA
3,0.487957913683741,0.243803438733524,0.716994435465552,0.441528896830749,0.376121635935313,3789.52356549965,0.638102807933004,52.2880088974431,"3 W 1",2,10,NA,NA,NA
3,0.012190482408624,0.888503193268888,0.722618318113352,0.282852110370685,0.0842472104816678,169.974774342895,0.51869018275266,31.7246067459223,"2 E 3",2,10,NA,NA,NA
2,NA,NA,NA,0.0366727491428798,0.0107703316586535,112.03648342268,0.492428253297697,28.8171714708132,"2 W 3",2,10,NA,NA,NA
3,0.529847371687854,0.267099930043122,0.65660640446779,0.305887934650675,0.112828012549835,2448.41268615968,0.517313823797127,32.2157483106661,"3 E 3",2,10,NA,NA,NA
5,0.258568013204243,0.769276694195805,0.453852004038853,0.296382186501775,0.118008579678859,56.4379934321955,0.557344268000929,12.120873735825,"5 E 1",2,11,NA,NA,NA
5,2.00582826377049,0.54273799396301,0.644256371362967,0.335582448909555,0.251247039743819,386.572360424413,0.422286287600397,55.8643799494134,"4 W 1",2,11,NA,NA,NA
5,1.10915530081076,0.252278472765471,0.891269866093608,0.511030765931827,0.672977122263285,403.440596606433,0.49853530341093,28.7764156373509,"2 W 1",2,11,NA,NA,NA
8,2.63918246285872,0.197285497762749,0.597622583290579,0.426539895296122,0.278002402574001,330.268869335201,0.419242111818687,54.6450135342814,"5 N 3",2,11,NA,NA,NA
2,NA,NA,NA,0.250380737501407,0.100255476727112,90.3314696139532,0.792530828499612,32.4279241502346,"5 E 3",2,11,NA,NA,NA
2,NA,NA,NA,0.0127580505702322,0.00358136595812449,40.50120186638,0.46772351527238,12.5229241002633,"1 E 3",2,11,NA,NA,NA
3,0.0344487629012801,0.683049766700404,0.384615356689965,0.254402484299724,0.109034191728482,93.099685191203,0.783173965932303,31.9292054148696,"2 E 1",2,11,NA,NA,NA
3,0.214633250927613,0.636089960341103,0.929130651451653,0.352342879678924,0.141180238781875,87.3906984855519,0.74828690019379,33.4289598393603,"3 E 1",2,11,NA,NA,NA
2,NA,NA,NA,0.389091810487039,0.155797068657384,96.2645864975004,0.887953272237666,33.8252188297117,"2 N 1",2,11,NA,NA,NA
3,0.207013035887025,0.543432497828747,0.596738383415872,0.421076652446943,0.200653612751781,189.674259637335,0.670017943579875,33.9314095229569,"3 N 1",2,11,NA,NA,NA
4,0.497002021833596,0.670983634632942,0.874913718113684,0.400297310407216,0.224917229140835,182.279508377177,0.633537257059385,38.5593673072856,"1 W 3",2,11,NA,NA,NA
4,1.68599171974565,0.0546744046744481,0.740909567068957,0.502256858780761,0.640186955228822,812.671146273326,0.553819487610101,54.2810507043303,"3 W 3",2,11,NA,NA,NA
2,NA,NA,NA,0.279287439261447,0.111830069862676,92.6116781350422,0.809862945787665,32.4156692381434,"3 N 3",2,11,NA,NA,NA
5,0.497002021833596,0.524425027140179,0.564242059151003,0.431379286935663,0.202175833714909,124.303814249044,0.728737127637006,32.5823040765323,"1 W 1",2,11,NA,NA,NA
2,NA,NA,NA,0.082345187398581,0.0471071459249771,160.473700221639,0.620932632757358,33.2151622892778,"5 W 3",2,11,NA,NA,NA
6,1.19376557446646,0.463655776184477,0.886845206279349,0.784181373443158,0.696464850203447,221.722956658318,0.465437026616508,25.4962321726483,"4 E 1",2,11,NA,NA,NA
3,0.0344487629012801,0.825351496949223,0.78161440781027,0.351831908317199,0.152296197426791,97.3735953722684,0.727862186494789,31.9216163339556,"2 N 3",2,11,NA,NA,NA
